comment,n_star,date_time,label,positive_count,neutral_count,negative_count
sài 1 tuần ok lắm ngon hơn samsum mình sàiai bảo oppo sai k ngon mình thấy okvới 9triêu thế_là ok muốn ý mình mua tầm vài chục triệu ok hơn,5,27/11/2019,Positive,2,0,0
mặt lưng nhựa kém sang cảm_biến vân tay cạnh bên k tiện k lựa_chọn ở mặt,2,24/03/2020,Negative,0,0,1
máy chơi tựa game free fire liên_quân mobile mượt ổn_định thiết_kế đẹp đáng mua,5,17/07/2020,Positive,3,0,0
a70 chơi liên_quân nút di_chuyển hay mất cảm_ứg đi tự_dưng đứng hơi buồn ở lỗi,3,12/10/2019,Negative,0,0,1
máy sử_dụng đc 1 tháng sài ổn mọi tác vụpin trâuchụp ảnh đc trong tầm giá,5,28/06/2019,Positive,3,0,1
bề_ngoài máy ok sử_dụng thi_thoảng lag nhẹ pin dùng ok cập_nhật bluetooth vẻ ổn nghe giật khó_chịu cách nào khắc_phục ạ,5,20/01/2020,Neutral,2,0,2
thật_sự hơi thất_vọng về samsung tháng 6 năm mình mua 1 e j7pro ở tgdd bây_giờ chảy mực dùng mới đc hơn 1 năm t6 năm nay mình mua 1 e tab s5e k biết trụ lâu nhìn thấy e muốn mua sợ chảy mực,1,28/12/2019,Negative,0,0,2
bắt sóng yếu lắm hiện tưởng giật lag xảy liên_tục chán đa_nhiệm chậm hẳn,1,10/1/2020,Negative,0,0,2
thiết_kế máy đẹp pin trâu hơn camera kép chụp xóa_phông đẹp hiệu nặng máy mạnh hơn,5,26/08/2018,Positive,4,0,0
máy ko xạc nhanh xạc 5 tiếng mới đầy pin àcấu hình dc đấynhưng xnhanh tốt,3,28/09/2019,Neutral,1,0,1
nhìn thực_tế quá đẹp nhìn nam_tính điện_thoại lẫn_lộn thiết_kế na_ná điện_thoại hiện_tại bàn_phím bấm sướnglàm quen nhanhchụp hình đẹp chụp ngày hay đêm lomàn hình hiển_thị xuất_sắc 45 in nhìn nhỏ chút nào chế_độ chụp toàn_cảnh cực chất_lượng một ảnh toàn_cảnh ghi đến 32 mb zoom về rõ_ràng chi_tiết hài_lòng tuyệt_đối_với giá_trị thực nó giá hiện_tại bằng 12 thời_điểm mắt1 giá quá tốt sản_phẩm thời_điểm,5,21/08/2019,Positive,6,0,0
tích_hợp cảm_biến trong màn_hình dù hàng tầm trung chạm fai nhận liền mới đáng a50s mọi tính_năng khác tốt,5,10/10/2019,Positive,1,0,0
điện_thoại đẹp pin trâu máy mượt,5,16/03/2019,Positive,3,0,0
sản phảm đẹp trừ cụm camera trùng dòng trung_cấp máy mượt cấu_hình tốt pin trâu_bò tai phone bus nghe phe nhân_viên tgdd an minh kiên giang nhiệt_tình chu_đáo mãi ủng_hộ sam,5,13/03/2020,Positive,3,1,0
thật_ra nói sản iphone se 2020 đáng mua đối_với người quá nhu_cầu như_chơi game xem phim dùng làm_việc check email nghe gọi thỉnh_thoảng lướt facebook bật chế_độ tiết_kiệm pin dùng đủ 1 ngày,5,19/06/2020,Positive,2,0,0
con_gái nhu_cầu zalo fb thấy máy tệ chụp ảnh hơi kì nhìn ko thật máy dùng 5 phút nóng hơi lag ko nhạy thua con j7 prime mình dùng 2 năm còn tốt hơn con,1,3/5/2020,Negative,0,0,3
quá tốt trong tầm giá mình mua dùng hơn 2 tháng mình nghĩ ae trải nghiệm,5,18/04/2020,Positive,1,1,0
a20s 2 sim dùng đc sim 1 thôi tôi thử 45 lần sim 2 ko sd đc tgdd gỉ thích ko,2,5/11/2019,Negative,0,0,1
máy cân_bằng tiếc chụp đêm k đc đẹp cáp sạc đc nâng_cấp usb type c bù sạc nhanh tạm chấp_nhận đc,5,19/03/2020,Negative,1,0,2
con pin max trâu luôn chơi game phê đẹp mượt giật lag sạc mau đầy twrp e né root phát y_bài,5,9/2/2020,Positive,3,0,0
sở_hữu android one chip a22 mạnh tuyệt_vời màn_hình hd android one thành full hd luôn,5,6/1/2020,Positive,2,0,0
pin sài ổn lâu bộ_nhớ tuyệt game tốt chơi game liên_tục camera chụp ảnh đẹp lắm,5,10/8/2020,Positive,3,0,1
máy ngon_lành pin trâu_bò vật vả camera đẹp chung ốp dòng c3 5i tiện_lợi sạc nhanh đầy nói_chung hợp_lí,5,4/8/2020,Positive,4,0,0
1 hy_vọng sớm bản cập nhât về wifi yếu 2 hệ điều_hành vos cải_thiện tối_ưu thuật_toán nhận_diện khuôn_mặt vân tay camera tốt hơn,3,19/02/2020,Negative,0,0,2
chơi game lag camera mờ ram 2 gb chơi lag quá ko kì_vọng màn_hình lớn,3,4/1/2020,Negative,1,0,2
m mua về nhà máy xem kiểu máy đa sử_dụng_ý toàn lịch_sử trình_duyệt web kiểu máy cũ ý ứng_dụng shoppelazada cài sẵn cảm_giác ko tự tay bóc hộp xài chung nó ko thích lắm ke chụp kiểu ảnh luôn reset lai ok,4,15/07/2020,Neutral,1,0,1
mua về ok lắm mới sài đủ 1 tháng pin tự_dưng 100 sài mất 40 5p 1 pin đi hiểu chẳng_lẽ hỏng pin,4,19/09/2019,Neutral,1,0,1
máy mình k thể share ảnh vs video mess share facebook kiểu đc hết máy hay app nhỉ tất_cả máy khác share ảnh vs video mess đc,4,22/03/2020,Negative,0,0,0
máy mình sài 1 năm mượt khỏe bền_bỉ ngày đầu mua về loa nghe nhạc hay chụp hình selfie đẹp quá ảo máy kiểu_dáng màu đẹp sang_trọng thỉnh_thoảng báo sạc chậm mình thay cục sạc khác ok ko 10 sao luôn,5,23/02/2020,Positive,4,1,0
thất_vọng về đt a30s quá mới mua về đc 1 tuần tn mess rung ko dòng tn mini chat đến 30p nó mới hiện pin sài mới ngày hết pin,1,22/01/2020,Negative,0,0,3
tôi thấy tuyệt_vời sài mượt chơi games k đơ máy nhân_viên bán hàng nhiệt_tình tôi hài_lòng túi_tiền hoc sinh tôi 5sao,5,11/3/2020,Positive,4,0,0
máy xài tốt_đẹp 4 sao bắt sóng quá yếu vân tay k đc nhạy nhân_viên tgdd thứ 2 k ở đâu thứ nhất,4,7/10/2019,Positive,3,0,1
gần 5 ngày sử_dụng sp ổn k vấn_đề trong tầm giá nhân_viên ở vĩnh tường nhiệt_tình chu_đáo hết hàng tìm khách sao thấy máy báo pin yếu nhỉ,4,19/02/2020,Positive,2,1,1
bên tgdd tạm dừng kinh_doanh sản_phẩm làm_việc bên hãng xử_lý lỗi khách_hàng đi ạ bán hàng lỗi mất hết uy_tín mất,1,20/04/2020,Negative,0,0,1
máy đẹp chụp ảnh quay_phim màu_sắc chân_thực đẹp tuy_nhiên pin dùng ko đc lâu lắm sạc pin cực lâu hơn 3h mới đầy lần pin còn 10 mình cắm sạc xem youtube một máy sập nguồn luôn sạc pin ko kịp hao pin,4,17/08/2019,Positive,2,0,1
bắt 4g vs wfi kém thường_xuyên giật láng pin thấy bình_thường lm j dùng trâu nhu bạn ns dau,2,20/02/2020,Negative,0,1,1
thiết_kế đẹp sang_trọng cấu_hình tương_đối mạnh xài mượt_mà pin điện_thoại lâu chụp hình chân_dung đẹp sáng,4,15/10/2018,Positive,4,0,0
ngoai hinh tạm pin mau xuống xem youtube mờ sắc nét thua mấy cùi mía nói_chung mua xong thấy tiếc quá ráng xài hư đổi khác nv sieu thi chua thân_thiện lắm chắc tuỳ nguoi,2,14/03/2018,Negative,0,1,4
vơi máy tầm trung lựa_chọn huawei xài 3i sang y9s ngon nêu co tiên vân muoin mua thêm p40 đê trải nghiêm nền_tảng mới huawei máy ngon mọi người mua,5,19/06/2020,Positive,2,0,0
mua 1 tuầnpin vấn đềđang kiểm_tra lạinếu đổi còn khác thật_sự tệ,1,27/10/2019,Negative,0,0,2
thường_xuyên loạn cảm_ứng đến chế_độ xoay tự_động tùy hứng thích xoay k thôi cảm_thấy bỏ tiền vô a9 k đáng,1,27/10/2019,Negative,0,0,2
kiểu màn_hình tràn viên cong đẹp ghét camera màn_hình ẩn đi tốt,4,27/04/2020,Neutral,1,0,1
mua dc 3 thangđang dt zalo chơi game xem youtube văng bởi_vì quảng_cáo hay thông_báo nản hết_sức chỉnh tắt hết thông_báo cung k dc đem tgdd roi cung k an thuak mua,3,10/5/2020,Negative,0,0,3
mượt_mà chơi liên_quân tầm giá khá tốt còn tặng kèm tai_nghe buds nv tgdd nhiệt_tình chu_đáo,5,11/2/2020,Positive,2,1,0
điện_thoại nhìn đẹp chơi game ổn xuất_hiện vấn_đề lag đứng máy pin có_lẽ hơi yếu chắc màn_hình quá lớn thừa sức sử_dụng 1 ngày nhân_viên đmx xã an hiệpctbtre phục_vụ vui_vẻ nhiệt_tình,5,9/1/2020,Positive,3,2,0
máy xài tốt mượt màn_hình lớn giúp hiển_thị đầy_đủ thông_tin camera kép chụp hình siêu nét bộ_nhớ 128gb xài thoải_mái,5,1/7/2018,Positive,5,0,0
hồi hận mua con màn_hình k nhạy đánh game thấy khó_chịu lắm biết độ nhạy k bàn phim kiểu ấn hay sai lỗi chính_tả youtube ấn phím tời 10s ấn mãi mới camera sáng lắm mới xài ngày đầu_tiên liên_quân dấu_hiệu giật pubg k mượt mua máy vốn chơi game thật_sự quá thất_vọng,1,23/07/2020,Negative,0,0,4
mình mua đc 2 tuần ở tgdd nói_chung bình_thường tầm giá mua sam sung ứng_dụng tốt hơn mình dùng sam sung lâu muốn đổi gió chút mong_đợi,3,17/04/2020,Neutral,0,2,0
máy sạc nóng mau hết pin tối sạc sáng đi làm chiều về hết giám sử_dụng 3g luôn,1,20/05/2020,Negative,0,0,1
thích_hợp bạn gái mỏng nhẹ chụp hình đẹp nói_chung ok pin trâu,5,6/5/2020,Positive,4,0,0
mới mua biết máy thế_nào nhân_viên phục_vụ nhiệt_tình 10 điểm ủng_hộ,5,4/1/2020,Positive,1,0,0
tôi mua máy sáng nay máy sao nhanh tuột pin nhỉ pin sử_dụng 8p hết 10 pin sao,1,21/06/2020,Negative,0,0,1
mua gần 1nămpin còn 92mặc dù xài nhiềuđể đêm pin rớt xài mượt,5,24/05/2020,Positive,2,0,0
máy tốt pin trâu chơi free fire gần một giờ mất tới 10 pin chụp hình đẹp máy thế bày quá ngon,5,31/05/2020,Positive,3,0,0
cam 48mp zoom chụp vỡ hình quá thế lỗi k ạ zoom 2x vỡ hình,3,8/4/2020,Negative,0,0,1
nhận đc máy màu trắng 128gb sáng nay sử_dụng thấy mọi thứ ok máy nhanh mượt pin ổn màn_hình ok k rỗ thank tgdd ủng_hộ sau_này,5,8/11/2019,Positive,5,0,0
mua sử dụngmáy mượtpin trâucamera ổnnhân viên tgdd 340342 võ văn ngân thủ đức tuyệt_vời nhất bạn quản_lý nữ tên linh trực_tiếp hỗ_trợ mình làm mình cảm_thấy cực_kỳ hài lòngcảm ơn bạn nhiềusẽ tiếp_tục ủng_hộ tgdd trong thời_gian tới,5,10/8/2020,Positive,4,0,0
mới mua sp hôm_qua nói_chung sản_phẩm quá ok tốt trong tầm giá nhân_viên hướng_dẫn tận_tình,5,29/03/2020,Positive,2,1,0
máy mới mua về ổn_định tình_trạng mau hết pin nóng máy 1 thời_gian ok bạn mua đừng lo_lắng nha,5,14/06/2020,Positive,1,1,0
máy dùng nghe gọi lướt web nhẹ_nhàng thôi máy chậm cảm_ứng ko nhạy ko chơi game đâu nhé mn đừng mua muốn chơi game cảm_ứng nó nói đơ mới mua dc 1 ngày muốn đổi máy thôi,2,18/05/2020,Negative,0,0,3
mik thấy phần quay màn_hình video âm_thanh chất_lượng ạ mọi người thử đi biết ạ quay highlight game ko ổn ạ,2,15/02/2020,Negative,0,0,2
đt kéo xuống dính màn hìnhrat khó_chịu đag kéo xem bình_luận fb dính cmt phân home ko đc nhay lắm,4,29/09/2019,Negative,0,0,2
máy dùng ok tất_cả cách ứng_dụng chạy mượtduy quét vân tay màn_hình chậm hơn quét vân tay thường mở khóa bằng cách lâu hơn,4,8/12/2019,Positive,2,0,1
máy dùng ổn pin trâu game mượt loa to màn_hình lớn quá ứng_dụng tối_ưu_hóa tải bản cập_nhật mới máy đơ lag lắc mau hao pin,4,10/3/2020,Positive,4,1,0
máy xài tới nay ok trc xài sam sung n chậm chán luôn khuyên mn mua con dùng ngon hơn ss nhìu,5,3/12/2019,Positive,2,0,0
ngon tầm giá máy phù_hợp phụ_huynh dùng đòi_hỏi cấu_hình cao,5,29/02/2020,Neutral,1,2,0
mới mua 1 thấy mọi thứ ổnđem so_sánh sản_phẩm khác khó nói dân_công nghênhưng cá_nhân sử_dụng thấy hợp_lý trong tầm giá tuy giọt nước hơi to một tý nói_chung ủng_hộ nokia,5,4/7/2020,Positive,2,1,1
lần đầu_tiên xài điện_thoại giá cao chất_lượng thua điện_thoại rẻ_tiền mạng sóng yếu giật lag treo máy đủ hết mới mua thấy ít thôi kệ xài nặng 1 ngày treo máy ko biết_mấy lần mua hơn 1 tháng giờ chắc ko còn đổi khác đc thất_vọng,1,18/11/2019,Negative,0,0,4
hiện mình thấy pin điện_thoại nhanh xuống lướt xem tin_tức thôi tốn 1 1ph hỗ_trợ đổi viên pin khác ạ ngoài pin tốt 5sao,5,6/4/2020,Neutral,1,0,1
mình thấy xài ok máy chạy mượt mình chơi game xài facebook instanên thấy ổn mở khóa bằng khuôn_mặt khá nhạy cảm_biến vân tay giữ khoảng 2 giây mở khóa đc đâu đến mức chậm lắm đâu thích hệ đh one ui ss đẹp thuận_tiện người dùng ý_kiến chủ_quan mình nhìn nó sang hơn máy khác đến china dù đồ hàn về độ lâu_dài chắc_chắn tốt hơn máy china trong phân khúc,5,25/07/2019,Positive,4,0,0
máy sóng yếu cực_kì luôn lúc_nào 12 vạch sóng k nổi 4g dùng vsmart live thấy ok mua con ai_ngờ sai_lầm quá k biết đổi trả đc k máy loa rè,2,19/06/2020,Negative,0,0,2
mua máy cũ thế_giới di_động nói tốt trong tầm giá nhân_viên phục_vụ nhiệt_tình,5,7/4/2020,Positive,2,1,0
tuyệt_vời trong tầm giá đánh_bại mọi đối_thủ khuyên anh_em mua con mình thích nhất khả_năng đa_nhiệm thao_tác vuốt chạm giống iphone x đến 95 quá tuyệt_vời mức giá,5,1/5/2019,Positive,3,1,0
m mua đc 3 tháng thất_vọng quá uổng 7trk bằng realme 5sthiết kế tương_tự pin dùng ổn chú e 7 củ pin đâuk dùng tụt pinchưa vấn_đề về pin thương_hiệu lớn m mong nhà sx xem_lại vấn_đề nghe tên oai dùng k bằng loại mới chán làm,1,13/05/2020,Negative,0,0,4
máy mới mua lỗi ytb nó chạy lâu cực kìthấy phiền quá đi đổi máy khác tốn 20 trăm giá tiền tiếc,1,26/04/2020,Negative,0,0,2
mới mua điện_thoại hôm_qua thế_giới di_đông máy bắt wifi cúng dung máy dất mượt chụp ảnh cung nói_chung trong tâm giá nay đòi_hỏi gi hơn,5,9/4/2020,Neutral,2,3,0
điểm trừ bắt sóng wifi kém màn_hình ám vàng chất_lượng cuộc_gọi zalo mesenger tệ cả về hình_ảnh âm_thanh mong đội_ngũ phát_triển tiếp_nhận tinh_chỉnh,4,26/02/2020,Negative,0,0,2
mua hôm_qua mình thấy cảm_ứng hiện_tượng đơ lag mức giá ko đòi_hỏi cả về pin mình lâu lắm sử_dụng máy nào pin 3000mah cả mình cảm_thấy vẻ pin tụt hơi nhanh chắc mình dùng quen máy pin dung_lượng cao bây_giờ dùng máy thấy tụt hơi nhanh một_chút,5,16/03/2020,Negative,0,0,2
mới hốt em nó sáng nay vô_cùng đẹp luôn bác ạ tuy ko biết sử_dụng 1 thời_gian sao em tết camera còn mờ nhòa còn 5 sao hết,4,17/07/2020,Positive,2,0,1
mình sài 5thang mọi thứ ổn máy đẹp pin sài lướt web sáng đến chiều hôm bữa xuống tám triệu sao hôm_nay ok trong phân khúc đẹp pin sài lướt web sáng đến chiều hôm bữa xuống tám triệu sao hôm_nay ok trong phân khúc,5,1/8/2020,Positive,3,1,0
điện_thoại xài tốt màn_hình hiển_thị sắc nét camera chụp hình tốt mờ hay vỡ hình,5,18/10/2018,Positive,3,0,0
điện_thoại tốt trong tầm giá chạy game free fire hay pubg khá ổn còn xem youtube hay facebook bao mượt pin khá trâu loa nghe tốt camera lâu_lâu lỗi chờ 510s load đánh_giá gần 1 tháng sử_dụng,5,28/07/2020,Positive,4,0,1
máy loa to bin trâu game lp tuy bựt đc fqf30 chơi game bựt 60fqs ko mỏi_mắt ngon hơn joy 3 chơi nhìn kiểu lắc ko mượt c3i gét ko đc tự mở hộp máy bóc mua máy mới kiểu mua sử_dụng,4,25/04/2020,Positive,4,0,1
mua về sử_dụng 20h45 sạc đầy 100 pin 12 tiếng k xài còn 45 pin đi đổi khác về đầu còn 47 3 tiếng k xài vài tắt hết ứng_dụng còn 20 quá thất_vọng bỏ 9tr mua sản_phẩm tức muốn đổi dòng khác mọi người cân_nhắc mua sản_phẩm,1,21/11/2019,Negative,0,0,3
mua hồi ngày 5 tháng 5 máy đẹp mượt cam ổn xem youtube màu rực_rỡ mấy màu_da hơi nhợt_nhạt hd thế_là quá tốt nhìn_chung máy ok mình thật_sự thất_vọng khó_chịu thái_độ nhân_viên tư_vấn chị ấy tư_vấn qua_loa gần nói ít về tính_năng điện_thoại hỏi mình dán mặt khôngcùng thái_độ cộc_cằn khó_chịu,4,7/5/2020,Positive,4,1,1
sản_phẩm đẹp vân tay ok hiển_thị sắc nét nói_chung bạn đầu ok pin trâu xài cả ngày ok,4,25/05/2020,Positive,5,0,0
âm_thanh hay màn_hình hiển_thị độ nét bình_thường thiết_kế mẫu_mã nhìn đẹp_mắt nhận_diện khuôn_mặt vân tay nhạy,3,7/5/2019,Neutral,1,2,0
máy điện_thoại sam sung s10lite mình sài_thấy mượt bin 4500 sai 5 tiếng đá hết bin 3000 sam sung quảng_cáo ko đúng ngư quảng_cáo máy đuọc hơn hai tháng phụ_kiện điện_thoại bao da hay kính cường_lực chẳng mình đi hỏi người_ta bảo máy ít người sài_minhg suốt ngày chị sợ vỡ màn hinhg thôi,2,1/5/2020,Neutral,1,0,1
quá tệ coi fb giật xuống mới mua đc 1 tuần quá_đáng sợ luôn nói_chung tgđ đổi chuyển k thể tình_trạng đc,1,14/10/2019,Negative,0,1,2
tôi mua điện_thoại star3 hết pin sạc có5060 no báo pin đầy rut rui sac lặi 1 tí no bao pin đầy chắc tôi phai đỗi may khác,3,15/05/2020,Negative,0,0,1
máy mượt trải nghiệm tốt pin ko trâu mấy trong còn đụng đến game nhân_viên bán hàng tư_vấn nhiệt_tình,3,1/6/2020,Positive,2,0,1
tầm tiền mấy thánh đòi_hỏi quá nhận_xét con ok cầm tay thoải_mái cảm_giác chắc_chắn pin khỏe màn_hình đẹp cấu_hình ổn trong tầm giá,5,2/5/2020,Positive,5,1,0
mua về chơi game nhung chơi giật lag kinh_khủng chơi liên_quan muốn đập luôn máycái nó thua cả redmi note 4 cũ tôi thất vọngpin hiện_tượng nóng dần cũ tôi ko cóbộ xử_lý 8 nhân cấu_hình chi_tiết chia làm 2 bên 4x vãi,1,15/07/2019,Negative,0,0,2
