comment,n_star,date_time,label,positive_count,neutral_count,negative_count
mình bán note 8 mua con chủ_yếu chơi game nói_chung máy mượt ngon camera mình quan_tâm lắm thua note 8 chơi liên thỉnh_thoảng bấm skill nó như_không bấm nhanh bấm lần hai iphone mượt ổn_định lâu_dài nâng_cấp lâu_dài hơn android tiền nào nấy,5,25/03/2019,Positive,3,0,2
mình mua 2 ngày sử_dụng thấy máy gọi điện nghe nhạc loa âm_thanh lạ,1,20/11/2017,Negative,0,0,1
loa topin sạc đầy ít sử dụngchủ yếu bấm xem giờ hiểu sao pin 2700 1 tuần hết sạch pin luôn,3,22/11/2019,Positive,1,1,0
dùng mượt chơi game ko dật pin bền tôi chơi game màn_hình hồi_tố ae mua,3,31/10/2019,Positive,3,0,1
qá ngon qá ok ko người kia nói điện_thoại qá ngon trong tầm giá camara đẹp chiến game nặng mượt qá ok,5,31/05/2020,Positive,3,1,0
con dùng chip 765 phê máy nhìn quá đẹp tiếc con chip hơi thấp 4 sao,4,4/2/2020,Neutral,1,0,1
mình mua em 4 ngày pin máy xài đc 1 ngày mình fb zalo thôi ko youtube ko chơi game máy_ảnh hơi kém loa nghe ko ấm dán màn_hình ko full màn_hình mới xài cảm_biến vân tay ok anh nhân_viên tư_vấn vui_vẻ nhiệt_tình ạ,4,17/07/2020,Negative,1,2,2
tôi thấy mọi thứ ổn ngoại_trừ pin hơi yếu khá nhanh hết pin iphone 7plus 32gb,5,11/8/2019,Neutral,1,0,1
đáng tiền hơn 2 con pro max màn_hình ko rỗ con xr trãi nghiệm tốt,5,24/12/2019,Positive,3,0,0
sạc nhanh tới 60p đầy pin chụp hình đẹp chip mỹxài ok trong tầm giáhài lòng,5,8/8/2020,Positive,3,1,1
3 ngày sd may q ok pin trâu game mượt dễ sài mạng hiển_thị it vạch sd ổn hàng việt ok tên x k sài ma chia lam gi,5,14/03/2020,Positive,5,0,0
điện_thoại pin trâu mượt chơi game mượt chụp ảnh đẹp tầm giá mua em khá ok,5,4/6/2020,Positive,4,1,0
sp thấy ok trong tầm giá mỗi_tội tự_dưng sáng nó tắt nguồnlàm hú_hồn còn camera sao quá đẹp,4,11/4/2020,Positive,2,1,1
mình mua 2 máy a11 ở gdd nói_chung dùng tạm ổn kiểm_tra máy cảm_biến la_bàn xin thông_tin,1,4/5/2020,Neutral,0,2,0
mua sản_phẩm 6 ngày máy tốt_đẹp mượt_mà pin trâu nói_chung k quan_tâm về màn_hình ip quá tốt,5,11/11/2019,Positive,4,0,1
tôi dùng sản_phẩm tốt tuy_nhiên thích camera lắm apple sửa,4,31/05/2020,Neutral,1,0,1
em hỏi em mua máy 1 tháng tăng ca bận quá trực_tiếp hỏi máy luôn hiện quảng_cáo trong tắt màng hình sử_dụng lướt fb hoặc làm máy tự_động nhảy trang báo điện_thoại chóp nhá hiểu saohic,3,3/3/2020,Negative,0,0,1
điện_thoại đẹp thương_hiệu việt đáng mua trong tầm giá nghe gọi đọc báo ok camera tạm đẹp lắm,5,6/8/2020,Positive,4,2,0
mới mua máy hồi chiều ngày 2 tháng 2 năm 2020 đến giờ thấy lỗi chơi game mượt mọi người tin hàng việt,5,3/2/2020,Positive,2,0,0
minh sai dc 2 thấy màn_hình nó khựng ko mượt ty nao co luc phai nhấn 34 lần mới dc ko biet co phai lỗi ko,3,9/4/2020,Negative,0,0,2
máy mua dc 1 tuần gọi k nghe dc ứng_dụng zalo gọi vang đổi ạ,1,13/09/2019,Negative,0,0,1
bắt sóng yếu loa thoại nhỏ đúng tiền ít trông_đợi,1,22/02/2020,Negative,0,0,1
mua 1 năm ok con_gái dùng chơi game nặng mấy chắc máy đỡ nhanh xuống thi_thoảng sạc đêm pin cảm_thấy nhanh hết hơn đợt mới dùng ông anh bảo con_gái dùng con phí dùng hết dung_lượng thế_là tải mấy trò khá nặng về trải nghiệm chút thi_thoảng thấy nhắn_tin chữ tay chậm 1 thôi hết,5,15/08/2020,Negative,1,0,2
về dòng samsung xài êm mượt_mà dễ sử dụngpin trâuxài lỗi gìchơi game mượt hơn đặc_biệt về chụp hình sắc nét chi_tiết màn_hình tràn viền thiết_kế tinh_tế i love samsung good,5,29/06/2020,Positive,6,0,0
nói_chung giá 2tr6 quá tốt rồilên mạng lướt fb phà chất_lượng ok phàn_nàn còn về lâu_dài chờ tg trả_lời,4,29/06/2020,Positive,2,1,0
mình mới mua hôm 35 máy đẹp pin trâu wifi mạnh cập_nhật phần_mềm sửa lỗi hdr loa ổn to rõ hiện_tại thấy lỗi tóm máy ngon đáng đồng_tiền bát gạo trong tầm giá chơi game mượt ngon hơn dòng galaxy tầm trung samsung,5,4/5/2020,Positive,6,0,0
máy xài ok trong tầm giá mặc_dù pin 5000 vẻ k trâu lắm sài trung_bình 1 ngày game phổ_thông lq pubg chơi ổn đôi giật nhẹ,4,2/2/2020,Neutral,1,2,1
mới mua về 10 ngày trả chấp_nhận lỗ 1tr9 cảm_ứng loạn pin k trâu mình tưởng,1,22/05/2019,Negative,0,0,3
mua 3tháng chơi game mượt bằng xiaomi tầm giá độ sáng màn_hình hơi yếu còn ok tất mua nhé,5,12/4/2020,Negative,1,0,2
nhận máy 1 tuâncảm biến vân tay nhạy bao mở 1 lần pin khỏe đôi_khi lướt fb treo biết đâu test tiếp,4,21/11/2019,Negative,1,0,2
dùng đc 3 thángnc ok mức mong_đợi còn mik thấy lắm bạn chê nọđem ss hãng khácnếu bạn muốn máy tốt mua loại 20tr trở nhéchắc chắn tốt,5,10/9/2019,Positive,1,0,0
quá tuyệt pin trâu cấu_hình khủng sợ phân khúc giá realme 6i lựa_chọn tốt nhất,5,27/06/2020,Positive,4,0,0
máy đẹppin sài dc 3 ngàycame chụp đẹpcame hơi tệquá tốt trong tắm giá,5,14/05/2019,Positive,3,2,0
máy đẹp bắt_mắt cấu_hình dùng tầm giá ok điểm trừ mở bằng vân tay quá kém khó mở bằng khuôn_mặt tạm ổn,4,11/11/2019,Positive,2,1,1
mới lấy máy về đc ngày mới dùng lục_lọi sơ_sơ cảm_thấy ok camere chụp hình hơi mờ mình k tự sướng nhiwwuf k quan_trọng lắm vấn_đề pin máy trải nghiệm hết biết nào,4,14/01/2020,Negative,1,1,1
khá thất_vọng máy ko dc mượt pin hao nhanh chăm_sóc khách nhiệt_tình,2,13/08/2020,Negative,1,0,3
mua máy 1 tháng thế_giới di_động 2 lần lổi sao quảng_cáo che hết màng hình hoài hết lý_do tại_sao,1,14/01/2020,Negative,0,0,1
máy nhanh mượt game ok4 cam chụp đẹp cam k ưng lắm mình ít selfie như_vậy ok,5,13/05/2020,Positive,1,1,0
trải nghiệm 6 ngày máy tốt trong tầm giá pin sử_dụng thoải_mái biết chơi game chụp ảnh góc rộng ok sài mượt_mà gái 18 lần đầu sử_dụng oppo thấy hài_lòng,5,2/10/2019,Positive,5,1,0
yên_tâm mua hàng ở hàng chính hãng bảo_hành tới 1 năm mua hơn 1 năm máy vấn_đề bán hàng bền hài_lòng mình mua hàng ở chuỗi đmx yên_tâm,5,19/09/2018,Positive,1,0,0
thấy tầm giá máy quá ngon năm thôi 7tr mới mua đc con a50s 64g năm 6tr rưỡi con máy 128g pin 5000 kêu_ca mk dùng 1 đống app thông_báo gần 2424 chơi game còn dùng 1 ngày ai ít dùng pin lớn sạc đầy hơi lâu đáng thôi nói_chung quá ok,5,11/8/2020,Neutral,1,3,0
sản_phẩm iphone 7 plus 32gb lướt game mạnh lách mạng nhanh cấu_hình mạnh chạy ổn_định,5,14/09/2018,Positive,2,0,0
đẹp mựợt chỉ_tội hao pin quá pin 4000 2000 sạc nhanh hao quá nhanh,3,26/08/2019,Negative,1,1,1
máy lag mở khóa vân tay chậm pin hao nhanh làm học_sinh mua máy về mạng đọc sách học onl chơi game máy lag hao pin kinh_khủng,1,24/03/2020,Negative,0,0,3
điện_thoại mình mua 1 tuần rồithật thất_vọng pin mau xuống quácó chơi game văng mấtcảm thấy thất_vọng quá,1,5/6/2020,Negative,0,0,3
thi_thoảng hay đơ loa thoại nhỏ sạc lâu thời_lượng pin tốt chất_lượng phục_vụ tgdd tốt,3,16/08/2020,Negative,1,1,2
trải nghiệm dùng nói_chung quá chán máy hay đơ thi_thoảng gọi tắt màn_hình bật ai mua tham_khảo ý_kiến cá_nhân thôi,1,22/06/2020,Negative,0,0,2
mình mới mua gần 3 tuầndùng ổn pin tụt hơi nhanh oppo tầm tiền nàymay sạc nhanh,3,14/05/2020,Neutral,0,1,0
nút home bấm phê camera quá xuất sắt cực sắc nét máy đẹp tuyệt_vời cằm máy cảm_xúc dân trào sạc pin lâu quá,5,21/03/2017,Positive,2,0,1
fan samsung mơi mua a11 hai ngày quá thất_vọng máy hay đơ camara kémchơi pubg 20p di_chuyển ko dcnói chung thất_vọng,1,24/05/2020,Negative,0,0,3
mình mua con cx đc 2 tuần r cảm_thấy chụp ảnh tốt pin ổn mượt màn_hình khá nét,4,13/08/2020,Positive,4,0,0
ai nói thuong hiệu samsung cho_dù dòng máy nào giá cao hay thấp tốt mình thích a39 samsung khác ai thích sống hình_ảnh ảo iphone vivo oppo đi nhé,5,12/5/2020,Positive,2,0,0
em mua hôm_qua lướt siêu mượt_mà luôn loa to nghe chụp ảnh nét đẹp nút home nhạy quá nhạy pin trâu sài 5 – 7p xuống 1pin thôi nhân_viên dễ_thương lắm ạ,5,23/12/2018,Positive,5,0,0
giá giảm sâu dùng quá tuyệt_vời 1 lựa_chọn hoàn_hảo phân khúc tầm trung,5,2/7/2020,Positive,2,0,0
quay video lag giật mượt còn mọi thứ ổn chơi game mượt chê đc,4,11/6/2020,Positive,2,0,1
apple iphone số một_mình mua hơn một năm đến bây_giờ hiệu_năng vấn tốt pin khỏe camera sắc nét xóa_phông chuyên_nghiệp thiết_kế bao_giờ lỗi_thời,5,3/9/2018,Positive,5,0,0
ngồi kế bên máy hạng thấp hơn bắt mạng 4g yếu hơn hay rớt mạng,3,27/02/2020,Negative,0,0,1
tui thấy đt thoại khá tốt pin trâu sạc hơi lâu đa_nhiệm tốt ít lag hay đơ máy,4,17/03/2020,Positive,2,0,1
tôi mua con hôm_qua nhưg trả_góp máy ok pin trâu camera dc tet ve_camera man hinh 667 quá khủng chơi game phê vc nc máy ngon nv tggd nv homecredit khu vuc le thủy quảng_bình vv nhiet tình 5,5,26/07/2020,Positive,6,0,0
1màn hình k đc full mức giá 3 triệu tạm chấp_nhận 2 võ lưng màu k đẹp nhạt giống điện_thoại hãng giá tầm 23 triệu khác,4,19/07/2020,Negative,0,1,2
mới sử_dụng 3 tháng máy lướt fb xem video bi văn hoài chán thật ko hài_lòng,1,9/6/2020,Negative,0,0,2
xem video youtube nhòe ko nhìn rõ pải 480p mới xem rõ dc mua cách 2giơ,2,4/6/2020,Negative,0,0,0
mới mua mẹ dùng thấy ok dễ sử_dụng pin trâu đặt_hàng mạng giao hàng nhanh,4,29/10/2019,Positive,3,0,0
thật buồn mình ko tìm_hiểu mua máy cùi quá ko kết_nối đc otg cắm cáp máy_tính ko nhận ko thể_nào copy đc ảnh sang,2,11/9/2019,Neutral,1,0,1
máy dùng ok thiết_kế đẹp giá_cả phù_hợp con chip dùng ổn nóng máy,5,6/7/2020,Positive,4,0,0
tôi dùng hơn năm ai đánh_giá tốt tôi khoảng vân tay quá tệ oppo5 tay dính tí mồ_hôi lau đi lau phím home thật mắc_cỡ tại_sao oppo làm tốt apple tôi dùng máy phụ oppo5 đụng nhe nó còn ip đắt gấp ba lần,4,25/08/2018,Negative,1,0,2
camera ok lắm mấy giá nói ai xài thấy sao mình thấy thích nha nhất giao_diện máy mình sam fan sam thích hết,5,30/04/2020,Positive,5,0,0
mới mua ngày 51219 tgdd 1341 đinh bộ lĩnh quận bình thạnh tphcm nhân_viên dễ_thương chú giữ xe đến cô nhân_viên giới_thiệu nhiệt tìnhmáy ok chiến game lq max setting hơi ấm nóng máycầm chắc_tay thiết_kế đẹp cam tốt pin trâu đủ yêu_cầu,5,5/1/2020,Positive,5,0,0
mình mua sản_phẩm test máy đẹpđẹp hơn hình máy mạnh cấu_hình khoẻ trong khoảng 2 đến 3 năm tiếp_theo ok mình cài playstore chiến game,5,5/4/2020,Positive,2,0,0
da mua tai dienmayxanh máy đẹp màu_sắc rực_rỡ chơi game kha mượt ghi chê cả,4,24/04/2020,Positive,3,0,0
mới mua điện_thoại tgdđ tạm_thời điện_thoại dấu_hiệu lỗi nhân_viên phụ vụ tư_vấn nhiệt_tình hài_lòng bên shop,5,9/7/2019,Positive,1,1,0
mới mua đc 3 ngàymáy dùng khá ổnpin trâuwifi ổnvân tay khá nhạy nghe nhạc đc 1 loamà nhìn thấy 2 loachắc loa kia nhìn đẹp hay sao,4,30/06/2020,Positive,4,0,0
mới mua về dùng thử 2 ngày mở khóa bằng vân tay pin xài nhanh hết,2,27/08/2019,Negative,0,0,2
nhận_diện vân tay cực_kỳ kém luôn dòng khác thua xa đàn_em samsung a6 2018 cảm_ứng loạn nhắn_tin nó tự bôi_đen tin nhắn bấm thêm xóa hết nói_chung 2 đặc_điểm gây ức_chế chụp ảnh bình_thường camera chụp đẹp bằng mấy máy trung quốc cùi bắp nói_chung đáng tiền,2,19/05/2019,Negative,0,0,4
mua mấy ngày đầu về xài còn xử_lý bước hơi chậm đến cập_nhật phiên_bản mới thi quá ok pin xài ngày rưỡiquá sức mong đợigood,5,6/4/2020,Positive,3,0,0
máy tốt pin trâu chơi game chơi 1 tuần thấy vấn_đề nhân_viên nhiệt_tình,5,25/07/2020,Positive,4,0,0
tất_cả ai dùng con gặp vấn_đề về pin tụt nhanh vân tay ko nhạy kể_cả mìnhsai lầm mua,1,31/03/2020,Negative,0,0,3
sản_phẩm tệ sai mấy lời liên_tục sắc võ cử sắc đem sắc mấy khác vô bincòn đem về đung mài sắc lâu_lâu mấy sắc tật mây_khói đông sắc vôđem thế_giới gỉ đồng kêu đem hàng bạo_hành mình toàn_diện mấy xanh thời giới gỉ đồng mã_lực bạo_hành mấy tg đồng kẻm làm mình ủng_hộ đâu,1,3/3/2020,Negative,0,0,3
sản_phẩm ok pin sử_dụng ít 2 1 bình_thường 15 lóa ngoài to màn_hình đẹp tôi hài_lòng sản_phẩm,5,2/7/2020,Positive,2,1,1
test đt nửa lễ mua đt chiến game xài 2 k đủ chơi lớn mua 3 chơi game,5,1/9/2019,Negative,0,0,0
quá ok trong tầm giá chê điểm nào tội pin dùng lâu hết quá mong vsmart chỉnh_sửa,5,27/02/2020,Positive,2,1,0
điện_thoại em mua 3 tháng giá 3 triệu sử_dụng tốt em mua học giải_trí đòi_hỏi pin trâu camera ổn loa to tải ứng_dụng ít lag em hài_lòng về sản_phẩm,5,22/04/2020,Positive,4,1,0
hàng dùng ok đấ ae wfi mạnh pin trâu bao mượt tháng đầu lỗi đổi_mới dùng tự_tin hẳn,5,10/5/2020,Positive,4,0,0
sản_phẩm wa tệ thua samsung a5 2017đt xài tự_dưng màn_hình tối lạihình ảnh nhòenhanh hết pinchụp màn_hình khócài đặt nhạc chuông đc hơn 1 ngàytự dưng nhảy về nhạc chuông mặc_định,1,31/12/2019,Negative,0,0,4
máy đẹp xem yutub mạng4g rõ nétpin ổn phục_vụ okmua sản_phẩm online kèm quà tặng loa giá đỡ,3,25/03/2019,Positive,3,0,1
mới mua máy hơn một tuần sài hài_lòng lắm pin tụt ngày_càng nhanh cấu_hình tệ hơn oppo k3 mình sài con chip snap 710 camera tạm ổn sắc nét hơn a50 mình dùng trc mình thích ảo giống a50 hơn vỏ nhựa kém sang tuy_nhiên đở nóng máy chơi game trọng_lượng máy nhẹ mỏng cầm tay thái_độ nhân_viên phục_vụ luôn làm mình hài_lòng,3,7/4/2020,Positive,3,1,2
còn thua cả realme c2vivo y91c oppo a1k thật_sự quá thất_vọng về samsung,1,14/01/2020,Negative,0,0,1
mua xong mn người đặc hàng online quà tặng nhé sảm phẩn okr,4,20/03/2019,Positive,1,0,0
quá chán sai_lầm mua con máy mới mua 2 tuần treo máy vô zalo,1,5/8/2020,Negative,0,0,2
mới mua em nó hôm_nay sử_dụng ban_đầu cảm_thấy khá mượt pin trâu màn_hình super amoled full hd khỏi bàn xuất sắt thích thái_độ nhân_viên thế_giới di_động nhiệt_tình,5,14/06/2020,Positive,4,0,0
căn_bản 2 tháng phàn_nàn đến hôm_nay sử_dụng note xuất_hiện khoảng đen tròn nền viết khoảng đen bảo_hành thế_nào,4,4/4/2020,Negative,0,1,1
một thương_hiệu lớn k bảo_hành máy tôi mua 1 sam sung galaxy a10s dùng 4 tháng đơ cộng sập nguồn đem tới hẹn 1 tuần tới nhận còn sập nguồn nặng hơn,1,15/01/2020,Negative,0,0,2
máy mình mới mua gần một tháng chạy ứng_dụng đi làm hiện_tượng vài ngày lỗi camera hay đơ màn_hình dùng lần như_vậy khởi_động máy,3,24/05/2020,Negative,0,0,2
khá thất_vọng dùng 3 tuần máy lỗi bóng mờ pin nhanh trai 1 số ứng_dụng antutu 1 số khác độ chai 7 bắt wifi cực kém hay chập_chờn còn 1 số lỗi nhỏ,2,11/8/2019,Negative,0,0,5
sim dùng kết_nối_mạng lắp ở khe mấy mạnh nhất tôi sử_dụng sim viettel 4g cảm_giác chậm nhất buổi trưa,3,14/08/2020,Negative,0,0,0
mình mua phẩm 8 tháng rồimà gủi sữa bảo_hành tháng hết 3 lần rồimình sài điện_thoại kĩđiện thoại_hư lỗi bên trong máy à,1,3/2/2020,Negative,0,0,1
sản_phẩm sự_dụng khá ổn trong tâmg giá thích nhất sạc nhanh chụp hình cực_kỳ đẹp luôn chụp ảnh hay chân_dung quá xuất_sắc mấy con máy khác chụp ko bằng v17 pro v17 pro ngoài chuồng gà,5,21/12/2019,Positive,3,1,0
mk mua hồi tháng 12 dùng thấy ổn giá tiền pin trâu lâu_lâu hơi đơ chút sao_chụp ảnh nét có_điều tìm mua ốp cường_lực chỗ mk hơi hiếm,5,27/03/2020,Positive,3,1,2
chip snapdragon 855 khỏi chê thích máy cụm camera ổn đặc_biệt camera macro chip cao_cấp snap 855 giá hơn 10tr quá ngon,5,8/8/2020,Positive,4,0,0
mới dùng dc 6 tháng máy treo đơ máy liên_tục pin cực yếu nói_chung cá_nhân mình vs số tiền k mua,2,21/06/2020,Negative,0,0,3
tôi mua a51 đc hơn tuần tôi thấy pin nhanh xuống mặc_dù tôi k sử_dụng tôi mua về sử_dụng mấy máy hay xuống pin,2,27/01/2020,Negative,0,0,1
mua ngày đầu mới cập_nhật phần_mềm khả_năng bắt wifi cải_thiện đáng_kể hai máy đặt xác nhau đầy sóng joy 3 miếng nào,3,9/3/2020,Negative,0,0,1
sản_phẩm_chất_lượng mượt cấu_hình cao sử_dụng ko tình_trạng giật lag,5,1/7/2018,Positive,2,0,0
tệ hơi giật nhẹ test game như_vậy chụp ảnh tạm đc nhận_diện khuôn_mặt kém,3,6/7/2019,Negative,0,1,3
xài 1 tháng mấy đt vivo u10 giá okpin trâu khỏi chê màn_hình nhạy_bén lắm nha chơi game ok mượt tốt nghe nhạc ok bắt sóng wifi mạnh người khác nói nha 4g mạnh nha màn_hình to camera ok đt giá tầm ok còn chê biết mua tgdđ nhiệt_tình nha mình 5 sao,5,18/06/2020,Positive,7,0,0
