index,comment,n_star,date_time,label
303,Sau 7 tháng mình xài máy chạy rất ổn định. Dung lượng pin tối đa vẫn 100%. Camera trước chụp ko dc đẹp lắm,4,4 ngày trước,{CAMERA#Negative};{BATTERY#Neutral};{GENERAL#Positive};
304,"Cứ vài ngày là bị đổi máy ảnh, khởi động máy lại thì k bị lổi camera, điện thoại nói người khác nghe k rỏ",3,25/04/2020,{CAMERA#Negative};{FEATURES#Negative};
305,"Sài 1 tháng là thấy máy xuống cấp trầm trọng, lỗi cảm ứng k bấm dc chữ và nhảy chữ lung tung, lỗi phần mềm máy tự động tắt nguồn khi đang sử dụng và mãi không khởi động được. Pin thì kém khỏi phải bàn, bực nhất là may đơ liên tục. Chưa bao giờ thấy máy nào tệ như vậy. Sài mà ức chế",1,16/09/2019,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
306,"Dùng 1 tuần thấy ko được mượt lắm, moị thứ tạm ổn cam ko được đẹp, hiệu năng tạm",3,14/01/2020,{CAMERA#Negative};{PERFORMANCE#Negative};{GENERAL#Neutral};
307,"Sai lầm khi vào tgdd vè dc nv tu van mua oppo A9 2020 để chơi game.
Vào face chọn ảnh tải lên thì ko hien thị dc ảnh của máy.
Lướt face thì hien thi ảnh chậm.
Thậm tệ hơn là vao wep tải dữ liệu quá kém.man hinh trắng bốp.ko có gì. Phải kéo xuống 1 cái mí tải dc wep",1,1/3/2020,{FEATURES#Negative};{PERFORMANCE#Negative};
308,Nv thân thiện nhiệt tình. Nhưng sạc hay bị nóng. Máy dùng khá tốt. Nhưng mình  nghĩ nên lên luôn xs max cầm chắc tay,5,6/4/2020,{BATTERY#Negative};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
309,"Mọi thứ ok.
Thất bại nhất là vân tay. Một thất bại tồi tệ của samsung.
Camera cũng quá tệ.  Bạn nào có nhu cầu mua tự sướng chụp chẹt thì ko nên mua.",3,29/09/2019,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Positive};
310,"Mới mua được ngày thấy các tác vụ giải trí thấy ổn. Màn hình to, vân tay siêu nhạy, Sạc nhanh. Chơi game ok. Anh chị nhân viên tư vấn nhiệt tình!",4,25/04/2020,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
311,Tiền nào của đó mấy bác cứ vào kêu pin tụt sợ pin tụt thì cắm sạc cất tủ kính là vừa giá này có màn full HD là ngon rồi đòi hỏi này nọ,5,18/06/2020,{SCREEN#Positive};{BATTERY#Neutral};{PRICE#Neutral};{OTHERS};
312,Máy đẹp. Dùng ok vs youtube fb và mess.loa to.nghe gọi rõ. Tuyệt vời với mức giá.lúc mua là dc tặng 1 ốp vs 1 miếng dán màn hình.quá ok,5,19/09/2019,{FEATURES#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
313,"Ổn trong tầm giá, nhân viên nhiệt tình, vui vẻ. Muốn Rom 64 thì chọn Realme 5 nhé, do hết hàng nên chọn con này. Rom 32 hơi đuối tí. Sau 1 ngày mua chưa thấy gì lạ.",5,31/01/2020,{STORAGE#Negative};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
314,Công nhận đt iPhone 7lpus giá thì cao mọi thứ sài rất ok. Nhưng có cái 3G và wifi rất yếu,2,1 tuần trước,{FEATURES#Negative};{PRICE#Negative};{GENERAL#Positive};
315,"Lỗi pin cực nặng, chưa đến 1 phút bốc hơi 1%
Sử dụng chưa đến 1 tháng đã lỗi, chưa bốc tem mà đã có game mới tải về rồi",2,2 tuần trước,{BATTERY#Negative};{PERFORMANCE#Negative};
316,Sao nghe mn nói cảm biến vân tay k tốt. Đang định mua mà nghe nói vậy cũng hơi hơi lo,5,2/12/2019,{FEATURES#Negative};{OTHERS};
317,Ổn trong tầm giá pin trâu sạc ko quá lâu nhưng lâu lâu hơi đơ ở đa nhiệm; ko có vân tay nhưng vẫn có mở khoá khuôn mặt realme ui giao diện dễ sài tầm giá 2tr6 nó là bá nhất r nên mua,4,11/4/2020,{FEATURES#Neutral};{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};
318,"Máy đẹp , cấu hình ngon , giá rẻ , nói chung là Xiaomi là ngon , bổ  , rẻ nhất trong tầm giá . Nhân viên bên tgdd thì thật sự là chưa có chỗ nào sánh bằng , mình mua đến 6 7 đồ bên tgdd rồi , rất rất tốt ạ.",5,15/05/2019,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
319,Điện thoại mới mua về chơi game được 1 thời gian xong 1 tháng chơi game có hiện tượng nóng máy giật và máy còn tự cập nhật lên muiu 11.,1,2/3/2020,{PERFORMANCE#Negative};
320,đt game thì ok pin củng vậy nhưng khổ là mạng 4g chạy không ổn định lắm mạng thua samsung j8,4,17/02/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};
321,Máy bắt sóng Wifi quá yếu mọi cái đều tạm ổn đáh game có lúc hơi lắc máy chụp ảh cũg tốt pin đủ dùng vs màn hình 6.7 in,4,10/9/2019,{SCREEN#Neutral};{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};
322,Theo mình thì Oppo reno 4 tuột pin khá nhanh.. còn lại thì chờ thời gian.. với tầm 8tr490 thì hơi mắc.. đẹp thì có đẹp.,3,5 ngày trước,{BATTERY#Negative};{DESIGN#Positive};{PRICE#Negative};
323,19 triệu bị điên mà mua cái điện thoại này. Từng đó tiền mua được ss not20 rồi. Thừa tiền mua cái này thôi.  Gần 20 triệu mà màn hình fulhd.con này chỉ 8 triệu thôi.,2,3 ngày trước,{SCREEN#Negative};{PRICE#Negative};
324,Lỗi mic rất ức chế và hao pin ngày đầu thì ổn gần hết tháng thì lồi ra thêm lỗi cay,2,3 tuần trước,{FEATURES#Negative};{BATTERY#Negative};
325,"Mình sử dụng được 5 ngày, máy chụp hình siêu đẹp, chơi game Liên Quân bao đỉnh, xem phim nét. Có điều về phần pin mình cảm thấy chơi game không tốn nhiều, nhưng trạng thái chờ lại hao pin nhiều mới lạ lùng. Hoặc lướt FB rất hao luôn, mặc dù lướt ít, không hiểu sao ? 
Về phần lỗi Wf hay 4g hay máy nóng gì đó, tất cả đều không có.",4,3 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};
326,Với 2990 vivo y11 thật tuyệt không có gì để phàn nàn còn bạn nào muốn chơi game nặng thì tiền mua máy cũng phải nặng nhé !,5,13/11/2019,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
327,"Máy gì mà wifi yếu xìu lúc được lúc ko , nhà mình cũng có mấy máy khác thì xài bình thường chỉ có s20 ultra này là wifi chập chờn thôi ... lên thegioididong 3 lần rồi nhưng vẫn chưa giải quyết đc mua máy 6/3 đến nay gần hết 1 tháng rồi mà vẫn chưa giải quyếtMáy gì mà wifi yếu xìu lúc được lúc ko , nhà mình cũng có mấy máy khác thì xài bình thường chỉ có s20 ultra này là wifi chập chờn thôi ... lên thegioididong 3 lần rồi nhưng vẫn chưa giải quyết đc mua máy 6/3 đến nay gần hết 1 tháng rồi mà vẫn chưa giải quyết",1,28/03/2020,{FEATURES#Negative};{OTHERS};
328,"Mình thích sp này,pin xài lâu, máy lướt mượt và ok,vs giá này thì sp khá tốt rồi,wifi cũng khá nhanh mà....mình thấy ổn",5,19/02/2020,{FEATURES#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
329,"Máy có được bảo hành vân tay+ màn hình k
Với lại mấy chơi được game nặng tầm 10gb k",5,14/03/2020,{OTHERS};
330,"Vừa mua được một ngày thấy hoạt động vẫn ổn nhưng pin nhanh hết quá, thấy rất không hài lòng về pin của đt",2,20/01/2020,{BATTERY#Negative};{GENERAL#Positive};
331,Dùng 1 tuần thấy ổn . máy chạy mượt . pin trâu . giá 4990 mà được máy như này thì ngon rồi,5,14/11/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
332,Máy mới lấy về xạt sao máy nóng quá thì có bị làm sao không mọi người. Cho mình xin ít phản hồi ah,4,24/03/2020,{BATTERY#Negative};{OTHERS};
333,Vừa mua được 2 ngày kém không nên mua thất vọng màn hình mờ camera mờ chíp cùi bắp được nỗi cái dam khủng bộ nhớ khủng,1,1/6/2020,{SCREEN#Negative};{CAMERA#Negative};{PERFORMANCE#Neutral};{STORAGE#Positive};{GENERAL#Negative};
334,"Không nên mua máy này sài rất chậm kết nối 4g chậm cực kỳ, khuyên mọi người không nên mua",1,14/06/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
335,"Máy đẹp, cấu hình mạnh, chụp ảnh đẹp, màu trắng rất sang chảnh, tuyệt vời trong tầm giá!!!!",5,23/05/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
336,Ngon quá pin trâu . Viền mỏng cấu hình cao mượt . Chụp ảnh hơn mấy con trung quốc . Tuyệt vời,5,1/5/2019,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
337,"SP quá tuyệt vời, pin lâu, chụp hình quá đẹp, sp Apple ko có điểm gi để chê, Fan trung thành của nhà Táo",5,11/4/2020,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};
338,"Sản phẩm tốt. Chơi Pubg thì hơi nóng máy, hơi tiếc vì không có chức năng ghi âm cuộc gọi.",4,20/03/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};
339,"Máy có mẫu mã đẹp, thời trang, pin sử dụng được 2 ngày, camera chụp đẹp, lướt web, zalo ok, giá phù hợp bình dân. Tôi đã mua và sử dụng máy, cảm thấy hài lòng",5,2/12/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};
340,So rất đáng mua trong tầm giá những nhanh hết pin . Nhân viên tư vấn nhiệt tình nên mình cho 4sao,4,26/09/2019,{BATTERY#Negative};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
341,Cho hỏi sao camera hay bị mất kết nối vậy.hay là bị lỗi.mong mọi ng chỉ giúp.mở chụp hình hoặc có ai gọi FB hoặc Zalo ko kết nối đc cam,4,19/05/2020,{CAMERA#Negative};{OTHERS};
342,Máy mượt mà khi len ios 11 pin trâu màu đen đẹp tuyet cú mèo! Đáng túi tiền rất ưng ý quyết định đúng đắn khi mua e nó,5,14/01/2018,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};
343,Điện thoại mượt chơi free fire cực mượt thích hợp leo rank đầu mùa chơi game chuẩn,5,25/04/2020,{PERFORMANCE#Positive};
344,"Máy tụt bin nhanh kinh khủng , mới mua 6 tháng giờ ngày sạc 2 lần, tối còn 77% bin, tắt mạng,tắt nguồn đi ngủ sáng dậy còn 44%.Trong khi máy không hề chơi game hay tải nhiều app.",1,16/06/2020,{BATTERY#Negative};
345,Tất cả ok. Nhung Sao man hình của đt có đường viền bóng mờ khi để chế độ ban đêm.,4,21/04/2020,{SCREEN#Negative};{GENERAL#Positive};
346,Chụp ảnh quay live ok các kiểu . Nhưng e đang thắc mắc một vấn đề là . E cài mở khóa khuôn mặt . Nhưng lúc nhăm mắt điện thoại tự động mở khóa. Do máy lỗi hay là note 10+ bị vậy ạ,5,25/11/2019,{CAMERA#Positive};{FEATURES#Negative};
347,"Quá ngon,k biết mấy b xài s chứ tui xài ngon mà,, chơi game nhiều quá phải hao chứ sao chê ngta mau tuột pin dc,sao vừa lòng dc các b,,,,  nên mua",5,1/11/2019,{GENERAL#Positive};{OTHERS};
348,"Khoái nhất con này ở khoảng pin, mình chỉ dùng tác vụ nhẹ nên mỗi ngày chỉ sạc một lần (y)",5,10/3/2020,{BATTERY#Positive};
349,"Mới mua sáng nay. Thích Nokia và Android One nên không có lý do gì phải chần chừ.
Mình chỉ dùng các ứng dụng cơ bản, văn phòng nên không ngại khoản game lag này nọ :D",5,8/6/2020,{PERFORMANCE#Positive};{SER&ACC#Positive};{OTHERS};
350,Máy không có chế độ bỏ túi phải làm sao shop.máy note 9s của mình thì lại có chế độ bỏ túi.,3,4 tuần trước,{FEATURES#Negative};{OTHERS};
351,Mua đc một tháng rồi dùng ổn mỗi tội hơi bâm vân tay. Chơi pubg mượt. Bị lỗi loa trong nhưng đi sửa là do chơi game nhiều nên đơ reset lại là đc. Pin trâu nhưng do các bn cứ để ý quá kiểu tụt pin 1 tý là lại lo. Quá ok với giá 5tr7,5,3 tuần trước,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Neutral};{DESIGN#Negative};{PRICE#Neutral};{GENERAL#Positive};
352,Đã dùng được 9 tháng . Tôi cảm thấy rất ưng ý . Mọi thứ đều tốt máy không bị hư hỏng hay lỗi lầm gì .,5,12/8/2020,{GENERAL#Positive};{OTHERS};
353,"Máy chụp đẹp, sạc khá nhanh nhưng hiệu năng không mạnh chỉ giành cho những bạn gái, chớ ai mua chơi game thì không đc",2,1/7/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Negative};
354,"Màn hình đẹp, camera chụp  hình khá ổn. Pin tuột hơi nhanh. Lên mạng mượt, nói chung đáng mua",5,1 tuần trước,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Negative};{GENERAL#Positive};
355,Không nên mua. Thỉnh thoảng bị thoát ứng dụng . Cảm ứng k chuẩn. Vào các ứng dụng thì chậm,1,5/5/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
356,"Máy thường xuyên sập nguồn dù chỉ lướt fb và xem youtube!!! Pin xuống nhanh kinh khủng. Xuống 10% pin từ 11h đêm đến 7h sáng hôm sau!!! Dù k bật mạng hay thao tác bất kỳ thứ gì trên đt!!! Bắt wifi cực kỳ tệ. Máy mới mua 4 ngày đơ không chịu nổi!!!! Không có một thứ gì đáng để đc khen trên dòng máy Joy3!!! Cực kỳ thất vọng về Vsmart!!!! Đưa ra thị trường dòng máy khá chán trong mọi mặt!!!! Với tâm thế ủng hộ hàng Việt, trong khi sản phẩm lại tệ như thế này thì em k biết liệu rằng mình có đặt niềm tin sai chỗ không?!!!!!",2,1 tuần trước,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};{OTHERS};
357,máy có hiện tượng ...cam ứng bi liệt khi máy nóng lên phia trên gần camera trước bấm ko ăn luôn... Khi chơi liên quân ..đem ra tgdd đổi cái khác về thì hết bị .nhớ lại  con (Samsung m20) cũng ltps cảm ứng bị chán nói chung giờ gặp ltps hơi sơ sơ...  ..nên đa đổi sang con khác ...Thu sóng WiFi quá kém .. Còn lại ok ...camera thi thua con active 3 của vợ mình luôn ...,3,2 tuần trước,{CAMERA#Negative};{FEATURES#Negative};{GENERAL#Positive};{OTHERS};
358,"Trời ơi, cái điện thoại này nó loạn cảm ứng quá rồi phải làm sao. Muốn đập nó tan xác",1,21/01/2020,{FEATURES#Negative};
359,"Đt Oppo reno 2z không xài pin vẫn bị tụt 
Sạc đầy pin 100%  10h đêm tắc wifi ngủ z sáng 4h còn 64%",1,12/11/2019,{BATTERY#Negative};
360,"Mình mua đc gần 1 tháng r Theo như trải nghiệm của mình thì máy pin OK, lướt wet thì hơi chậm khi, như lên f nhiều khi vào xem ảnh BT cũng dow chậm, xem Youtube cũng vậy. Chơi game bị giật nha MN, mà mình chỉ chơi liên quân không chơi pug hay các game khác. Thông tin tới các bạn muốn mua và trải nghiệm máy",3,5/4/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{OTHERS};
361,Thấy yếu mỗi vân tay được thời gian đầu về sau ko đùn được nữa  còn đâu cx sài vẫn được mà,3,18/04/2020,{FEATURES#Negative};
362,"Xài từ trước tết đến giờ, công nhận đáng đồng tiền...máy mạnh, đẹp, pin trâu...nói túm lại quá xứng đáng khi mua ẻm này 🤩...thêm điểm + cho nv của tgdd ngay bùng binh Phú Lâm, Kinh Dương Vương Q6 vì tư vấn nhiệt tình, nói chuyện dễ thương từ a Quản Lý tới mấy bạn bán hàng đều nhiệt tình 👍",5,1/3/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
363,Đt quá tệ bất wifi thì đầy sóng tạm được. Còn sim thì bất sóng tệ hơn.vào mạng .H ! cứ quay mải Hối hận đã chọn e này.thua con ss A5 cua mình gắn sim qua chạy phà phà,2,18/02/2020,{FEATURES#Negative};{GENERAL#Negative};
364,"Máy ok , tuy nhiên chơi game nóng máy là bị lát giật kinh khủng, dùng 6s pl max cấu hình ko bị nhung 7 plus lại bị , ko bc lỗi do game hay hdh 12.3 nữa",4,15/06/2019,{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};
365,Dùng gần 2 tháng thấy cũng ok có tội là pin tụi hơi nhanh wifi bắt hơi yếu chút còn lại ok,4,3/9/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};
366,Mình dùng máy đc hơn 1 tháng cảm thấy việc vào mạng của máy hơi kém ở những khu vực đông ng thì gần như là ko lướt web đc vào mạng cứ quay tít  mù trong khi những máy xung quanh thì vẫn lướt đc bt còn lại mọi thứ thì ok mong nhà phát hành có lời giải đáp,3,3 tuần trước,{FEATURES#Negative};{OTHERS};
367,"Mẫu mã đẹp giá tốt, nhân viên tư vấn nhiệt tình. Chất lượng máy tốt, rqats okkk ..",5,15/06/2020,{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
368,Mua hai ngày xài ok.chien game mượt.pin.thi trâu bò.minh ko chụp ảnh nên cũng ít xài cammera.đien thoại ra ngoài trời hiển thị tốt rất thích.nhan viên tư vấn nhiệt tình.,5,20/04/2020,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
369,Màn hình tăng độ sáng 100/100 mà nhìn không rõ pin tuột nhanh như tuột quần nói chung là sp quá tệ giá bán quá cao 2tr là vừa,1,15/07/2020,{SCREEN#Negative};{BATTERY#Negative};{PRICE#Negative};{GENERAL#Negative};
