index,comment,n_star,date_time,label
2047,Phải nói là máy rất tuyệt. Pin trâu . Chụp ảnh xoá phông siêu đẹp. Nghe nhạc cực thích,5,12/8/2018,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};
2048,"Máy ok mượt tốt so với tầm giá quá tuyệt vời ,quá ngon từ máy đến hân viên nếu có 1000 sao tui củng cho luôn",5,26/03/2019,{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
2049,"cam zoom khá xa, pin cực trâu, chiến game tốt ,loa to,bắt mạng khá xa, tốt trong tầm giá,nhân viên tư vấn nhiệt tình !!!",5,2/6/2019,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
2050,"Sao cập nhật lên Android 10 nó hay giật lag ạ 
Tư vấn giúp e ạ :3
Nó có giật và lag thoy còn ngoài ra tuyệt vời ạ",5,28/07/2020,{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};
2051,"Tôi rất hài lòng khi dử dụng Vsmart joy 3 cấu hình máy rộng chơi đc nhiều tựa game và đặc b
iệt với pin khủng giúp tôi có thể sử dung tới 2 ngày mà ko cần sạc , rất hài lòng.",5,1/5/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
2052,Mình mua máy từ lúc tgdd ra mắt và đặt cọc tới nay là 1 tháng hơn rồi mà không bị lỗi bất cứ chổ nào máy ngon pin sài khá tốt mình chơi game liên tục 3 tiếng liên quân nhưng chỉ tuột 40% pin sài 1 ngày thì nên tối ưu hoá pin để sạc và dọn rác thường xuyên là ok mấy bạn à,5,15/05/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
2053,"Vừa lấy máy lúc chiều , nghe nhạc êm , cảm ứng nhạy , nhân viên phục vụ tận tình .",5,22/04/2020,{FEATURES#Positive};{SER&ACC#Positive};{OTHERS};
2054,"Mua dùng hơn 1 tuần. Chỉ tiếc ko có samsung pay, ngoài ra mọi thứ rất tuyệt, mượt mà, trơn tru, pin ổn ok",5,22/03/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2055,Mới mua lên chua biết tn.nhung dùng thi không đến nỗi tệ như moi nguoi nói.chất lượng thì thật sự không bằng con j4 thường của em.nhân viên rất nhiệt tình,4,9/7/2020,{GENERAL#Negative};{SER&ACC#Positive};{OTHERS};
2056,Mọi thứ sài rất là oke game giếc gọi là chơi phù hợp tôi rất là hài lòng mỗi tội sạc pin khá lâu,3,31/05/2020,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
2057,"Mình mới lấy máy tối qua. Sau 1 ngày dùng thì thấy pin khá tốt, cảm ứng mượt, chụp hình bình thường, đọc báo hay coi youtube thì hình ảnh ko đẹp và có chiều sâu bằng các máy tầm trung khác như Asus. Có hơi chút thất vọng.",3,14/09/2019,{SCREEN#Negative};{CAMERA#Neutral};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Negative};{OTHERS};
2058,"Máy chính hãng hoạt động tốt, thiết kế màu sắc đẹp mắt, chính sách hỗ trợ khách hàng nếu KH có nhu cầu hỗ trợ rất tốt.",5,9/8/2018,{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2059,Qua tệ đt này giờ nói là với những chiếc điện thoại khác ma chạy Android thy con này qua là kem về mọi mặt ma mày lại đat đo,1,3/2/2020,{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
2060,"Máy pin 5.000mah nhưng thực ra chỉ cỡ 3.5000mah thôi, pin tuột nhanh không đúng như con số 5.000mah đưa ra để quảng bá",3,3/10/2019,{BATTERY#Negative};
2061,"Sạc nữa tiếng dc 10%pin éo hỉu sạc nhanh kỉu gì, lại còn nóng máy trong khi k sd  camera thì xấu cực, thất vọng",1,11/4/2020,{CAMERA#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
2062,Máy rất chậm cấu hình chịp snap460 trong khi nhân viên kêu chip cao mình test game thì giật lag vả lại nhân viên thì khách hàng vào auto đẩy oppo đề nghị xem lại cách phục vụ khách hàng. Mình thật thất vọng khi mua máy này. Mình sẽ trả lại máy và không vào thế giới di động mua sản phẩm này nữa. Khách hàng chưa vào đã chỉ luôn sản phầm oppo bạn áo đen có chữ reno 4. Thất vọng vì cách phục vụ tiền mất tật mang.,1,2 tuần trước,{PERFORMANCE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
2063,"K nên mua, tuyệt đối k nên mua, khuyên các bạn chân thành, k nên mua sản phẩm của thế giới di động nữa, lúc mua thì bla..bla đủ điều, máy bị lỗi thì toàn đổ thừa khách hàng, bắt bảo hành trả phí..chán TGDĐ lắm..",1,7/3/2020,{GENERAL#Negative};{SER&ACC#Negative};
2064,"Nếu Note 8 Pro xài chip Snap 730 trở lên thì đúng là siêu phẩm, tôi thì không thích chip Helio cho lắm xài không mượt.",3,10/10/2019,{PERFORMANCE#Negative};
2065,Vân tay dưới màn hình k đc nhạy lắm. Phải ấn gĩu lâu lắm mới nhận đc chỉ chán mỗi mở khoá vân tay,4,18/01/2020,{FEATURES#Negative};
2066,"Mới mua được 1 ngày thì mình có những nhận xét sau: Mở khóa vân tay dưới màn hình khá chậm, đôi lúc không nhận được vân tay phải thử lại nhiều lần mới được, máy chụp ảnh tạm chấp nhận được, dù mặt lưng bằng nhựa nhưng nhìn kung đẹp chứ không đến nỗi nào, về cấu hình máy thì quá ổn để chơi game. Tai nghe theo máy thì không thích loại này cho lắm đeo khó chịu quá.",4,25/02/2020,{CAMERA#Neutral};{FEATURES#Negative};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Negative};
2067,Đang chơi game cứ bị đơ game quài phải thoát ra vào lại vân tay lúc dc lúc không khuôn mặt cung wifi 3g cũng dag yếu dần,1,13/01/2020,{FEATURES#Negative};{PERFORMANCE#Negative};
2068,"mình thấy kiểu dáng của ip11 cũng rất đẹp,giá tiền hợp lý trong bộ 3 ip,chỉ có màn hình là bị cắt giảm chưa hợp lý lắm.",4,24/06/2020,{SCREEN#Negative};{DESIGN#Positive};{PRICE#Positive};
2069,Cập nhật miui 11 điểm antutu lên 285k luôn chơi liên quân mượt lắm nhe mở đồ họa cao mở HD luôn cũng ko lag,4,18/02/2020,{PERFORMANCE#Positive};
2070,"Điện thoại sài mượt mà , chụp ảnh đẹp, chơi game mượt nhân viên dễ thương tận tình muốn iu luôn",5,9/5/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
2071,Trc h sài đt chua thấy cái nào chán như thê này. Vân tay lúc có lúc k. Cột sóng thì yếu. Mỗi lần cất đt trong túi quần có cuộc gọi zl hay messenger  ấn nghe k tài nào nhận đc. Toàn phải gọi lại.. Khó chịu vô cùng khi đang bận mà như thế. Gạp ai nóng tính khuyên lên mua đồ china sài còn ngon hơn.,1,26/06/2020,{FEATURES#Negative};{GENERAL#Negative};{OTHERS};
2072,"Mua dùng dc 2 ngày, trừ cái vân tay lúc nhận lúc ko thì xài rất ổn, chơi game nặng mượt, pin cũng trâu, xài hỗn hợp vừa game vừa dùng các tác vụ hàng ngày thì dc tận 8 tiếng, nhân viên tư vấn cũng nhiệt tình.",4,13/09/2019,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
2073,"Điện thoại e sau khi update cách đây 2-3 ngày thì khi cắm sạc máy không còn hiện sạc nhanh nữa mà thay  vào đó máy báo là ""Bộ kết nối USB đã kết nối"" rồi sau đó máy báo ""Đang sạc bằng cáp"" vậy cho e hỏi là máy e bị lỗi gì và cách khắc phục như thế nào ạ?e cảm ơn !",4,1 ngày trước,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};
2074,Chả hiểu các Bác dùng thế nào.chứ e thấy rất ngon.ổn áp mượt mà. E dùng từ live đến actv 3 rồi joy 3 cảm nhận mọi thứ đều rất ổn.lỗi vặt thì ko máy nào là lo có,5,21/06/2020,{GENERAL#Positive};{OTHERS};
2075,"Tôi restore các ứng dụng từ máy cũ sang, danh bạ nhập tốt, một số ứng dụng restore được như: yoosee, virber, zalo... tuy nhiên không thấy biểu tượng xuất hiện trong màn hình chờ, nên không thao tác được. Một số ứng dụng không restore được như samsung note. Nhờ kỹ thuật hướng dẫn giúp",4,30/01/2020,{FEATURES#Negative};
2076,Sản phẩm không thể chê ở điểm nào trong tầm giá này. Nhưng ngoại trừ 1 điểm là loa thua cả cái trắng đen. Mở nhạc hay youtube rè k chịu được. Mong samsung có thể sửa chữa lại để chúng tôi gửi bảo hành. Mình mua máy này làm máy phụ nên cần thiết hiệu năng mạnh.Chỉ đánh giá nhiêu đó thôi vì mới dùng 1 ngày. Mong NXS chỉnh sửa đc Loa để tôi có thể gửi đi làm lại cái loa. Thật sự cái loa thua trắng đen ý.,3,16/03/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
2077,"Mới mua được 3 ngày, ngày thứ 2 tắt màn hình xong bật lại thì k thấy lên chờ 1 lúc thì thấy máy tự nhiên khởi động lại..ngày t3 cũng gặp tình trạng tương tự rất bực mình..",2,3 tuần trước,{PERFORMANCE#Negative};{OTHERS};
2078,Nói chung k lên mua thấy thời gian dùng pin của mấy tac vụ sụt pin quá nhiều trong khi thời gian chờ vẫn bị sụt pin chán samsum lắm,1,16/02/2020,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
2079,Nói chung rất OK  .và nhân viên phục vụ rất tận tình. chỉ là máy mình cầm nó hơi nặng tai,4,19/07/2020,{DESIGN#Negative};{GENERAL#Positive};{SER&ACC#Positive};
2080,"Điện thoại mượt, lướt thoải mái, pin trâu, sạc nhanh nhưng camera chụp không vừa ý lắm, không nét (nhất là camera sau chụp rất tối), vân tay đôi khi không nhạy. Nói chung là sài ổn",4,25/04/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
2081,"Quá tuyệt vời,  mọi ng ch dùng e nó sao biết,  với mình,  nó hoàn toàn đầy đủ đáp ứng mọi nhu cầu,  tuy chip p90 khôg thiên về game,  nhưg nó cân bằg lại rất tốt về mọi mặt và nhiệt độ,  máy dùng quá mượt.  Sạc nhanh,  pin quá ngon",5,21/07/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2082,"Lúc mới mua lâu hết pin cực, về sau để không cũng tụt pin như điên trong khi đó còn bảo hành tới 23 tháng 7 =))
Gần 10tr mà nó còn cùi hơn con redme not 8 6tr
Vân tay thì chậm, nhận diện khuôn mặt thì max max lâu với hay bị sai. Chán",2,10/6/2020,{FEATURES#Negative};{BATTERY#Negative};{PRICE#Negative};{GENERAL#Negative};
2083,"Điện thoại tốt chỉ có 1 vài chỗ không vừa ý lắm ,loa gọi thoại nhỏ, với mức giá này phải làm ram 6g thì tuyệt, mới đáng 5 sao. Nhân viên tư vấn nhiệt tình, vui vẻ",4,2 tuần trước,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};
2084,Gọi zalo loa kêu rít rít như xước đĩa. Máy mới mua dc 1 tuần. Chán muốn bán lại mất 20% tiền,1,14/06/2020,{FEATURES#Negative};{OTHERS};
2085,"Lần đầu xài samsung cũng là lần cuối.máy chạy bất ổn,cùng một vị trí mà máy ngta sóng mạnh còn máy này được hai vạch",1,9/1/2020,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};
2086,"Máy tốt trong tầm giá. Giad học sinh châtd lượng phụ huynh. Nói chung là ngon..
Sản phẩm nên mua",5,18/12/2019,{PRICE#Neutral};{GENERAL#Positive};
2087,Ngon mak cần sạc nhanh hơn. Máy chơi game quá tuyệt vời. Sản phảm rất tốt. Fps ít bị tuột,5,18/07/2020,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
2088,"mình đã sử dụng rồi, nhưng mình thấy chụp hình chưa thực sự hài lòng cho lắm, chụp cảnh cự đẹp, chụp hình người cực sấu",1,7/5/2017,{CAMERA#Negative};{OTHERS};
2089,"Mình mới mua dc 2 tuần.
Mọi thứ đều ổn.
Ngoại trừ Vân tay.
Có ai bị như mình ko?",4,15/01/2020,{FEATURES#Negative};{GENERAL#Positive};{OTHERS};
2090,"điện thoại này quá tệ, mới mua về khởi động đã không lên phải dùng sạc mới lên nguồn, điện thoại tự động tắt nguồn dù còn đầy bin,  khi tắc nguồn thì bật nguồn không lên được phải dùng sạc mới lên và giờ thì sạc bin không vào nữa",1,10/12/2019,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
2091,"Pin thì trâu đấy 
Mới mua đx 1 tuần mà máy nó bị treo logo samsung 3 lần rồi khá buồn",3,21/06/2020,{BATTERY#Negative};{PERFORMANCE#Negative};
2092,"Mình mua đc 7 ngày .Cảm ứng lỗi ,chơi game chán vl ai có í định mua chơi game bỏ ngay nhé",1,17/06/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{OTHERS};
2093,Mình mới mua hồi sáng. Nhìn chung máy khá ổn. Camera chụp theo mình thâý rõ nét ( rõ quá k che đc khuyết điểm trên mặt )😂. Vân tay k nhạy. Pin tạm đc. Phải dùng mấy ngày nữa mới cảm nhận hết đc. Cho 4 sao vì sự tư vấn nhiệt tình,4,1 tuần trước,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
2094,"tuyệt vời sạc nhanh load ứng dụng rât nhanh
pin trâu k có j để chê cả đt việt xịn quá",5,1 tuần trước,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2095,"sử dụng sau 2 tháng qua thất vọng cho sam sung hiệu năng kém mạng di động và wifi không ổ định,pin tụt khá nhanh,nóng máy..",1,24/07/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{SER&ACC#Negative};
2096,Từ khi cập nhật Adroid10 bị lag đơ các kiểu loa thì bé xạc pin thì lâu.chỉ muốn đập cả máy.mua tám triệu mà ko bằng con opop 4 triệu,1,29/05/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
2097,Máy dùng rất tốt pin bền bắt sóng tốt mượt mà dùng ổn định mình thì thích dùng oppo nên dùng sang máy này cảm nhận rất tốt mà đang được giảm sâu nữa,5,16/07/2020,{FEATURES#Positive};{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2098,Tốt. Nhân viên thân thiện nhiệt tình. Máy ko cài các ứng dụng như phím tắt nhanh và vác trình quét rác thì cảm biến và nhận diện hoạt động hoàn hảo.,5,28/01/2020,{FEATURES#Positive};{PERFORMANCE#Negative};
2099,"Dùng đc 2 tháng r khá tốt chơi game mượt khỏi chê, chụp hình khá nét, nói chung là rất tốt 👍👍",5,7/8/2019,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2100,"Qua gần một năm sử dụng thì tôi có đánh giá như sau;
-Cam trước gọi video mờ..
- kéo sóng hơi yếu..
- gần đây cảm biến vân tay không nhạy nữa mặc dù tay sạch!!!nhiều lúc phải xóa vân tay đi để cài lại..
- hiệu năng chưa ổn game free fiee ẩn một lúc lại phải loading lại 👌👌
Mong nhà phát hành sớm ra bản cập nhật sửa lỗi nêu trên!",3,8/10/2019,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Negative};{OTHERS};
2101,"mới mua em nó về và cảm thấy khá hài lòng, thiết kế đẹp, pin trâu, cầm vừa tay, với mức giá này thì khá hài lòng",5,17/04/2020,{BATTERY#Positive};{DESIGN#Positive};{PRICE#Positive};{GENERAL#Positive};
2102,"Mình không chơi game và chọn máy tốt về camera, màu đen tạo cảm giác máy của doanh nhân sang chảnh. Màn hình 6.5 làm máy sexy hơn các máy màn hình 6.2. Một chiếc máy có thương hiệu khiến nhiều người cảm thấy mình chanh sả ;)), tương lai đổi máy máy sẽ có giá trị bán lại nữa. máy mượt vì là người dùng phổ thông mình không cảm nhận được máy chậm chỗ nào cả ;)))",5,9/8/2020,{SCREEN#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};
2103,"Đã sử dụng được 18 ngày. Gặp lỗi như này: Không sử dụng được vân tay vài lần, phải khởi động lại máy mới bình thường, có khi sử dụng thì sập nguồn rồi khởi động lại. Mọi cái khác thì ổn.",3,9/2/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{OTHERS};
2104,Sp quá tệ sd hơn 1 tháng hư sạc. Màu màn hịnh nhạt. Loa nhỏ. K có chức năng cảm biến gi hết,1,19/01/2020,{SCREEN#Negative};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
2105,"Với 3,5 triệu thì quá ngon lành cành đào. Rất ưng sản phẩm của Vinsmart. Đã mua sáng nay",5,3 tuần trước,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
2106,Sản phẩm quá tệ...mới mua hôm qua sài bin tụt nhanh k sài  vẫn bị tụt bin...máy mới mà hộp sản phẩm k có bọc bên ngoài hộp giống như hộp bị bóc ra rồi vậy...hối hận khi mua,2,12/3/2020,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
2107,"Máy ok khỏi bàn so với giá
Con live4 thì tuyệt hơn. Mình đang chờ vsmart aris
Luôn ủng hộ vsmart",5,1 tuần trước,{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
2108,Vừa mua dc mấy tiếng nên chưa nhận xét dc điều gì  ... Nhưng theo quan sát ban đầu thì hình như dữ liệu dt luôn luôn ở mức là 3G (dù cho có hỗ trợ 4G)  !,3,10/3/2020,{FEATURES#Negative};{OTHERS};
